CODIGO,CIDADE,ESTADO,PAIS
1044,NI,NI,BRASIL
1045,4101408,,BRASIL
1046,3535507,,BRASIL
1047,4104303,,BRASIL
1048,4105102,,BRASIL
1049,4105102,,BRASIL
1050,4105102,,BRASIL
1051,4105102,,BRASIL
1052,4118808,,BRASIL
1053,4118808,,BRASIL
1054,4101507,,BRASIL
1055,4122701,,BRASIL
1056,4101507,,BRASIL
1057,4107504,,BRASIL
1058,4107504,,BRASIL
5630,NI,PARA,BRASIL
1059,4101705,,BRASIL
1060,4101705,,BRASIL
1061,4205803,,BRASIL
1062,4202107,,BRASIL
1063,4113700,,BRASIL
1064,4126405,,BRASIL
1065,4127502,,BRASIL
1066,3525904,,BRASIL
1067,3521200,,BRASIL
1068,4104907,,BRASIL
1069,4121703,,BRASIL
1070,5106505,,BRASIL
1071,4107009,,BRASIL
1072,4126678,,BRASIL
1073,4126207,,BRASIL
1074,3521200,,BRASIL
1075,4101507,,BRASIL
1076,4102802,,BRASIL
1077,3521200,,BRASIL
1078,4113700,,BRASIL
1079,4124707,,BRASIL
1080,4113700,,BRASIL
1081,4126207,,BRASIL
1082,4101903,,BRASIL
1083,4109500,,BRASIL
1084,4126504,,BRASIL
1085,4126678,,BRASIL
1086,4126207,,BRASIL
1087,4113700,,BRASIL
1088,4109807,,BRASIL
1089,4128534,,BRASIL
1090,4127007,,BRASIL
1091,4113700,,BRASIL
1092,4113700,,BRASIL
1093,4120507,,BRASIL
1094,4113700,,BRASIL
1095,4124707,,BRASIL
1096,4120507,,BRASIL
1097,4122404,,BRASIL
1098,4113700,,BRASIL
1099,4117305,,BRASIL
1100,4113700,,BRASIL
1101,4107009,,BRASIL
1102,4127007,,BRASIL
1103,4113700,,BRASIL
1104,4113700,,BRASIL
1105,4109807,,BRASIL
1106,4113700,,BRASIL
5631,1701051,,BRASIL
1107,4113700,,BRASIL
1108,4126504,,BRASIL
1109,4101507,,BRASIL
1110,4103701,,BRASIL
1111,4113700,,BRASIL
1112,4113700,,BRASIL
1113,4104659,,BRASIL
1114,4101903,,BRASIL
1115,4117305,,BRASIL
1116,4112702,,BRASIL
1117,4120507,,BRASIL
1118,4109807,,BRASIL
1119,4112702,,BRASIL
1120,4127502,,BRASIL
1121,4110508,,BRASIL
1122,4113700,,BRASIL
1123,4109807,,BRASIL
1124,4127502,,BRASIL
1125,4126678,,BRASIL
1126,4127007,,BRASIL
1127,4112009,,BRASIL
1128,4113700,,BRASIL
1129,4118204,,BRASIL
1130,4113809,,BRASIL
1131,4109807,,BRASIL
1132,4115754,,BRASIL
1133,4101507,,BRASIL
1134,4127908,,BRASIL
1135,4127908,,BRASIL
1136,5004106,,BRASIL
1137,5005004,,BRASIL
1138,4102307,,BRASIL
1139,4102307,,BRASIL
1140,4109609,,BRASIL
1141,4127601,,BRASIL
1142,4127908,,BRASIL
1143,4127908,,BRASIL
1144,4103701,,BRASIL
1145,4117305,,BRASIL
1146,4127502,,BRASIL
1147,4126504,,BRASIL
1148,4113700,,BRASIL
1149,4126504,,BRASIL
1150,4109807,,BRASIL
1151,4124707,,BRASIL
1152,4113403,,BRASIL
1153,4113700,,BRASIL
1154,5002001,,BRASIL
1155,4106407,,BRASIL
1156,4106407,,BRASIL
1157,4121703,,BRASIL
1158,4108205,,BRASIL
1159,4117008,,BRASIL
1160,4113304,,BRASIL
1161,4113007,,BRASIL
1162,4121703,,BRASIL
1163,4115200,,BRASIL
1164,4110003,,BRASIL
1165,4108551,,BRASIL
1166,4122701,,BRASIL
1167,4122701,,BRASIL
1168,4122701,,BRASIL
1169,4106308,,BRASIL
1170,3530607,,BRASIL
1171,4106308,,BRASIL
1172,3530607,,BRASIL
1173,4102109,,BRASIL
1174,4123501,,BRASIL
1175,4123501,,BRASIL
1176,4116901,,BRASIL
1177,4115200,,BRASIL
1178,4217501,,BRASIL
1179,3504008,,BRASIL
1180,4102000,,BRASIL
1181,4115101,,BRASIL
1182,4202008,,BRASIL
1183,4122701,,BRASIL
1184,4122701,,BRASIL
1185,4122701,,BRASIL
1186,4102000,,BRASIL
1187,4202008,,BRASIL
1188,4202008,,BRASIL
1189,4202008,,BRASIL
1190,4122701,,BRASIL
1191,5005004,,BRASIL
1192,4104006,,BRASIL
1193,4104006,,BRASIL
1194,4104006,,BRASIL
1195,4109609,,BRASIL
1196,4109609,,BRASIL
1197,4104006,,BRASIL
1198,4121604,,BRASIL
1199,4107256,,BRASIL
1200,4107256,,BRASIL
1201,1100023,,BRASIL
1202,1100023,,BRASIL
1203,NI,MATO GROSSO DO SUL,BRASIL
1204,3536208,,BRASIL
1205,3509908,,BRASIL
1208,3536208,,BRASIL
1207,3520426,,BRASIL
1209,4119954,,BRASIL
1210,4119954,,BRASIL
1211,4127908,,BRASIL
1212,4128633,,BRASIL
1213,5106505,,BRASIL
1214,5102678,,BRASIL
1215,NI,MATO GROSSO,BRASIL
1216,5106505,,BRASIL
1217,5103007,,BRASIL
1218,5107909,,BRASIL
1219,5101605,,BRASIL
1220,5106505,,BRASIL
1221,5102504,,BRASIL
1222,5108857,,BRASIL
1223,5108857,,BRASIL
1224,5106851,,BRASIL
1225,5106109,,BRASIL
1226,5102504,,BRASIL
1227,5106505,,BRASIL
1228,5108857,,BRASIL
1229,5106505,,BRASIL
1230,5107701,,BRASIL
1231,5106505,,BRASIL
1232,5103056,,BRASIL
1233,5103403,,BRASIL
1234,5108857,,BRASIL
1235,5106505,,BRASIL
1236,5106505,,BRASIL
1237,5108857,,BRASIL
1238,5106505,,BRASIL
1239,5103056,,BRASIL
1240,5107909,,BRASIL
1241,5103403,,BRASIL
1242,5106505,,BRASIL
1243,5103403,,BRASIL
1244,5108857,,BRASIL
1245,5101605,,BRASIL
1246,5102678,,BRASIL
1247,5106505,,BRASIL
1248,5108857,,BRASIL
1249,5103056,,BRASIL
1250,5103403,,BRASIL
1251,5102678,,BRASIL
1252,5108006,,BRASIL
1253,5106505,,BRASIL
1254,5103403,,BRASIL
1255,5101605,,BRASIL
1256,5107701,,BRASIL
1257,3515301,,BRASIL
1258,4119905,,BRASIL
1259,4122206,,BRASIL
1260,3522208,,BRASIL
1261,3513009,,BRASIL
1262,3528403,,BRASIL
1263,4119905,,BRASIL
1264,4115705,,BRASIL
1265,4104253,,BRASIL
1266,4122206,,BRASIL
1267,4106902,,BRASIL
1268,4104253,,BRASIL
1269,4219176,,BRASIL
1270,4219176,,BRASIL
1271,4102901,,BRASIL
1272,3550308,,BRASIL
1273,4109401,,BRASIL
1274,4307104,,BRASIL
6111,5200605,,BRASIL
1276,4104006,,BRASIL
1277,4219507,,BRASIL
1278,4104808,,BRASIL
1279,3114501,,BRASIL
1280,3532207,,BRASIL
1281,4104006,,BRASIL
1282,4219176,,BRASIL
1283,4106902,,BRASIL
3668,5102504,,BRASIL
1284,4106902,,BRASIL
1285,3303401,,BRASIL
1286,4112009,,BRASIL
1287,4108304,,BRASIL
1288,3549607,,BRASIL
1289,5008305,,BRASIL
1290,5005608,,BRASIL
1291,5005608,,BRASIL
1292,5108006,,BRASIL
1293,5103056,,BRASIL
1294,5107958,,BRASIL
1295,5103007,,BRASIL
1296,5103403,,BRASIL
1297,5103403,,BRASIL
1298,5103056,,BRASIL
1299,5103007,,BRASIL
1300,5107958,,BRASIL
1301,5102678,,BRASIL
1398,NI,MATO GROSSO,BRASIL
1303,5100102,,BRASIL
1304,5103403,,BRASIL
1305,5107800,,BRASIL
1306,5102678,,BRASIL
1307,5103056,,BRASIL
1308,5101605,,BRASIL
1309,5101605,,BRASIL
1310,5103007,,BRASIL
1311,5100102,,BRASIL
1312,5103403,,BRASIL
1313,5107909,,BRASIL
1314,5106505,,BRASIL
1315,5101605,,BRASIL
1316,5103007,,BRASIL
1317,5101605,,BRASIL
3669,5101605,,BRASIL
1318,5103403,,BRASIL
1319,5100102,,BRASIL
1320,5103379,,BRASIL
1321,NI,MATO GROSSO,BRASIL
1322,5101407,,BRASIL
1323,5103403,,BRASIL
1324,5103403,,BRASIL
1325,5103056,,BRASIL
1326,4109401,,BRASIL
1327,3551009,,BRASIL
1328,NI,NI,SUICA
1329,NI,NI,URUGUAI
1330,4127403,,BRASIL
1331,NI,NI,URUGUAI
1332,NI,NI,URUGUAI
1333,3302254,,BRASIL
1334,3526902,,BRASIL
1335,4100400,,BRASIL
1336,4106902,,BRASIL
1337,3127602,,BRASIL
1338,4104659,,BRASIL
1339,4125506,,BRASIL
1340,4119954,,BRASIL
1341,4104204,,BRASIL
1342,4106902,,BRASIL
1343,4100400,,BRASIL
1344,4125506,,BRASIL
1345,4102307,,BRASIL
1346,3106200,,BRASIL
1347,4204194,,BRASIL
1348,4118204,,BRASIL
1349,3302254,,BRASIL
1350,NI,BAHIA,BRASIL
1351,1501204,,BRASIL
1352,4317251,,BRASIL
1353,4119954,,BRASIL
1354,NI,SANTA CATARINA,BRASIL
1355,4216206,,BRASIL
1356,4109401,,BRASIL
1357,4109401,,BRASIL
1358,4120606,,BRASIL
1359,4107702,,BRASIL
1360,5007406,,BRASIL
1361,NI,NI,BOLIVIA
1362,5005707,,BRASIL
1363,5002704,,BRASIL
1364,5005707,,BRASIL
1365,5005806,,BRASIL
1366,5003207,,BRASIL
1367,5003207,,BRASIL
1368,5003207,,BRASIL
1369,5007406,,BRASIL
1370,5007406,,BRASIL
1371,5007406,,BRASIL
1372,5007406,,BRASIL
1373,5007406,,BRASIL
1374,5003207,,BRASIL
1375,5003207,,BRASIL
1376,5002704,,BRASIL
1377,5002704,,BRASIL
1378,5007406,,BRASIL
1379,5003207,,BRASIL
1380,5003207,,BRASIL
1381,5003207,,BRASIL
1382,5003207,,BRASIL
1383,5002704,,BRASIL
1384,5003207,,BRASIL
1385,5008008,,BRASIL
1386,5003207,,BRASIL
1387,5003207,,BRASIL
1388,5003207,,BRASIL
1389,3205010,,BRASIL
1390,5101605,,BRASIL
1391,5101605,,BRASIL
1392,5107701,,BRASIL
1393,5101407,,BRASIL
1394,5101605,,BRASIL
1395,5103403,,BRASIL
1396,NI,MATO GROSSO,BRASIL
1397,5106505,,BRASIL
1399,NI,MATO GROSSO,BRASIL
1400,5102504,,BRASIL
1401,5105507,,BRASIL
1402,5102504,,BRASIL
1403,5102504,,BRASIL
1404,5104807,,BRASIL
1405,5103403,,BRASIL
1406,5107602,,BRASIL
1407,5105176,,BRASIL
1408,5102504,,BRASIL
1409,5106505,,BRASIL
1410,5107800,,BRASIL
1411,5106307,,BRASIL
1412,5107909,,BRASIL
1413,5103403,,BRASIL
1414,5103403,,BRASIL
1415,5103403,,BRASIL
1416,5103403,,BRASIL
1417,5103403,,BRASIL
1418,NI,MATO GROSSO,BRASIL
1419,5103403,,BRASIL
1420,5106505,,BRASIL
1421,5103403,,BRASIL
1422,5105507,,BRASIL
1423,5107701,,BRASIL
1424,5103007,,BRASIL
1425,5107602,,BRASIL
1426,5106505,,BRASIL
1427,5107958,,BRASIL
1428,5102504,,BRASIL
1429,4126108,,BRASIL
1430,4104303,,BRASIL
1431,3504404,,BRASIL
1432,3504008,,BRASIL
1433,3504404,,BRASIL
1434,4119905,,BRASIL
1435,4125506,,BRASIL
1436,4106803,,BRASIL
1437,4121752,,BRASIL
1438,4209102,,BRASIL
1439,4127106,,BRASIL
1440,4102901,,BRASIL
1441,4119400,,BRASIL
1442,4104204,,BRASIL
1443,4109609,,BRASIL
1444,4117305,,BRASIL
1445,4128203,,BRASIL
1446,5005400,,BRASIL
1447,5005400,,BRASIL
1448,4128534,,BRASIL
1449,4128534,,BRASIL
1450,4128534,,BRASIL
1451,4126306,,BRASIL
1452,4113106,,BRASIL
1453,4120507,,BRASIL
1454,5002407,,BRASIL
1455,4106555,,BRASIL
1456,4112009,,BRASIL
1457,4112009,,BRASIL
1458,4120200,,BRASIL
1459,5007976,,BRASIL
1460,4120200,,BRASIL
1461,5005103,,BRASIL
1462,5005103,,BRASIL
1463,4120200,,BRASIL
1464,5002001,,BRASIL
1465,5007976,,BRASIL
1466,5007976,,BRASIL
1467,5002001,,BRASIL
1468,4120200,,BRASIL
1469,4125902,,BRASIL
1470,4125902,,BRASIL
1471,4115002,,BRASIL
1472,4115002,,BRASIL
1473,4120200,,BRASIL
1474,5007976,,BRASIL
1475,5002001,,BRASIL
1476,4110805,,BRASIL
1477,4119509,,BRASIL
1478,4127106,,BRASIL
1479,4117305,,BRASIL
1480,4117305,,BRASIL
1481,4127106,,BRASIL
1482,4119905,,BRASIL
1483,4116208,,BRASIL
1484,4117305,,BRASIL
1485,4117305,,BRASIL
1486,4127106,,BRASIL
1487,4117305,,BRASIL
1488,4117305,,BRASIL
1489,4109609,,BRASIL
1490,3556305,,BRASIL
1491,4127502,,BRASIL
1492,4120804,,BRASIL
1493,4127106,,BRASIL
1494,4127106,,BRASIL
1495,4127106,,BRASIL
1496,4109609,,BRASIL
1497,4127106,,BRASIL
1498,4127106,,BRASIL
1499,4117305,,BRASIL
1500,4127106,,BRASIL
1501,4117305,,BRASIL
1502,4127106,,BRASIL
1503,4117305,,BRASIL
1504,4106902,,BRASIL
1505,4125506,,BRASIL
1506,4103040,,BRASIL
1507,4106902,,BRASIL
1508,4207601,,BRASIL
1509,3303302,,BRASIL
1510,4120804,,BRASIL
1511,4207601,,BRASIL
1512,4207601,,BRASIL
1513,4117305,,BRASIL
1514,4127106,,BRASIL
1515,4127106,,BRASIL
1516,4127106,,BRASIL
1517,4119400,,BRASIL
1518,4125506,,BRASIL
1519,4205803,,BRASIL
1520,4117701,,BRASIL
1521,4119400,,BRASIL
1522,4127601,,BRASIL
1523,4102307,,BRASIL
1524,4304200,,BRASIL
1525,4108809,,BRASIL
1526,4202404,,BRASIL
1527,4205001,,BRASIL
1528,4318002,,BRASIL
1529,4127106,,BRASIL
1530,4127106,,BRASIL
1531,4127106,,BRASIL
1532,4119954,,BRASIL
1533,4128203,,BRASIL
1534,4127601,,BRASIL
1535,4127106,,BRASIL
1536,4127601,,BRASIL
1537,4109401,,BRASIL
1538,4125506,,BRASIL
1539,4125506,,BRASIL
1540,4125506,,BRASIL
1541,4125506,,BRASIL
1542,4125506,,BRASIL
1543,4127106,,BRASIL
1544,5300108,,BRASIL
1545,5300108,,BRASIL
1546,5202353,,BRASIL
1547,5300108,,BRASIL
1548,5204409,,BRASIL
1549,5300108,,BRASIL
1550,5212709,,BRASIL
1551,5213707,,BRASIL
1552,1715150,,BRASIL
1553,1705607,,BRASIL
1554,1718840,,BRASIL
1555,1708205,,BRASIL
1556,1710904,,BRASIL
1557,1706506,,BRASIL
1558,1702208,,BRASIL
1559,1702208,,BRASIL
1560,2909307,,BRASIL
1561,3135209,,BRASIL
1562,1703701,,BRASIL
1563,1701903,,BRASIL
1564,1718881,,BRASIL
1565,1709500,,BRASIL
1566,1707009,,BRASIL
1567,3147907,,BRASIL
1568,3147907,,BRASIL
1569,3147907,,BRASIL
1570,3147907,,BRASIL
1571,3162948,,BRASIL
1572,3162948,,BRASIL
1573,3121209,,BRASIL
1574,4106555,,BRASIL
1575,4104303,,BRASIL
1576,NI,PARANA,BRASIL
1577,4113502,,BRASIL
1578,4113007,,BRASIL
1579,NI,PARANA,BRASIL
1580,4110706,,BRASIL
1581,5004007,,BRASIL
1582,5006002,,BRASIL
1583,5004007,,BRASIL
1584,5006002,,BRASIL
1585,5006002,,BRASIL
1586,5006002,,BRASIL
1587,5002704,,BRASIL
1588,5005202,,BRASIL
1589,5005806,,BRASIL
1590,5005202,,BRASIL
1591,5003207,,BRASIL
1592,4309308,,BRASIL
1593,5003207,,BRASIL
1594,5003207,,BRASIL
1595,5005202,,BRASIL
1596,5002407,,BRASIL
1597,5007950,,BRASIL
1598,5005202,,BRASIL
1599,5005202,,BRASIL
1600,5003207,,BRASIL
1601,5003207,,BRASIL
1602,5003207,,BRASIL
1603,2909802,,BRASIL
1604,5005608,,BRASIL
1605,5003108,,BRASIL
1606,4309308,,BRASIL
1607,5002704,,BRASIL
1608,5003207,,BRASIL
1609,5002704,,BRASIL
1610,5008305,,BRASIL
1611,5007901,,BRASIL
1612,2910404,,BRASIL
1613,2910404,,BRASIL
1614,3122454,,BRASIL
1615,3509908,,BRASIL
1616,3509908,,BRASIL
1617,4106555,,BRASIL
1618,4127502,,BRASIL
1619,3509700,,BRASIL
1620,5200605,,BRASIL
1621,5214606,,BRASIL
1622,5214606,,BRASIL
1623,5206206,,BRASIL
1624,3126208,,BRASIL
1625,5300108,,BRASIL
1626,5300108,,BRASIL
1627,2911105,,BRASIL
1628,5214606,,BRASIL
1629,5205802,,BRASIL
1630,3140308,,BRASIL
1631,5300108,,BRASIL
3670,3304607,,BRASIL
1632,5300108,,BRASIL
1633,5300108,,BRASIL
1634,5300108,,BRASIL
1635,3109303,,BRASIL
1636,5205802,,BRASIL
1637,3109303,,BRASIL
1638,5214903,,BRASIL
1639,5214606,,BRASIL
1640,5300108,,BRASIL
1641,5300108,,BRASIL
1642,5205307,,BRASIL
1643,5300108,,BRASIL
1644,5300108,,BRASIL
1645,2908101,,BRASIL
1646,5208004,,BRASIL
1647,4104204,,BRASIL
1648,5219803,,BRASIL
1649,4319125,,BRASIL
1650,4301875,,BRASIL
1651,4302808,,BRASIL
1652,4116208,,BRASIL
1653,4106902,,BRASIL
1654,4104204,,BRASIL
1655,4118204,,BRASIL
1656,4115705,,BRASIL
1657,4119905,,BRASIL
1658,4102307,,BRASIL
1659,4208450,,BRASIL
1660,4109609,,BRASIL
1661,4119905,,BRASIL
1662,4104006,,BRASIL
1663,4116208,,BRASIL
1664,4119400,,BRASIL
1665,4105805,,BRASIL
1666,4216206,,BRASIL
1667,4104006,,BRASIL
1668,4116208,,BRASIL
1669,4104428,,BRASIL
1670,4101200,,BRASIL
1671,4125506,,BRASIL
1672,4117602,,BRASIL
1673,4116208,,BRASIL
1674,4120804,,BRASIL
1675,4100202,,BRASIL
1676,4109609,,BRASIL
1677,4104006,,BRASIL
1678,4116208,,BRASIL
1679,4110706,,BRASIL
1680,4115705,,BRASIL
1681,4106902,,BRASIL
1682,4106902,,BRASIL
1683,NI,PARANA,BRASIL
1684,4209300,,BRASIL
1685,4104303,,BRASIL
1686,4116208,,BRASIL
1687,4116208,,BRASIL
1688,4118204,,BRASIL
1689,4107736,,BRASIL
1690,4103107,,BRASIL
1691,4110706,,BRASIL
1692,4127882,,BRASIL
1693,4116208,,BRASIL
1694,4101606,,BRASIL
1695,4116208,,BRASIL
1696,4101200,,BRASIL
1697,4118204,,BRASIL
1698,4119954,,BRASIL
1699,4109609,,BRASIL
1700,NI,PARANA,BRASIL
1701,4118204,,BRASIL
1702,4101200,,BRASIL
1703,4207304,,BRASIL
1704,4104303,,BRASIL
1705,4114005,,BRASIL
1706,4207304,,BRASIL
1707,4114104,,BRASIL
1708,4114104,,BRASIL
1709,4116703,,BRASIL
1710,4114104,,BRASIL
1711,NI,PARANA,BRASIL
1712,4104303,,BRASIL
1713,5102504,,BRASIL
1714,5003207,,BRASIL
1715,NI,MATO GROSSO,BRASIL
1716,NI,MATO GROSSO,BRASIL
1717,NI,MATO GROSSO,BRASIL
1718,5103502,,BRASIL
1719,5103502,,BRASIL
1720,5103502,,BRASIL
1721,5106505,,BRASIL
1722,5106315,,BRASIL
1723,5104807,,BRASIL
1724,5106315,,BRASIL
1725,5106315,,BRASIL
1726,5106315,,BRASIL
1727,5106505,,BRASIL
1728,5103403,,BRASIL
1729,5106505,,BRASIL
1730,5103379,,BRASIL
1731,5103403,,BRASIL
1732,5103403,,BRASIL
1733,5108857,,BRASIL
1734,4119608,,BRASIL
1735,4118006,,BRASIL
1736,4109500,,BRASIL
1737,4109500,,BRASIL
1738,4109500,,BRASIL
1739,4109500,,BRASIL
1740,4107702,,BRASIL
1741,4105508,,BRASIL
1742,4105201,,BRASIL
1743,4109609,,BRASIL
1744,4119509,,BRASIL
1745,4122206,,BRASIL
1746,4109609,,BRASIL
1747,4119509,,BRASIL
1748,4105201,,BRASIL
1749,4105201,,BRASIL
1750,4106456,,BRASIL
1751,NI,PARANA,BRASIL
1752,4112900,,BRASIL
1753,3171030,,BRASIL
1754,4125209,,BRASIL
1755,4118709,,BRASIL
1756,5213509,,BRASIL
1757,4112900,,BRASIL
1758,4104006,,BRASIL
1759,4104006,,BRASIL
1760,2929404,,BRASIL
1761,4119905,,BRASIL
1762,4113700,,BRASIL
1763,4200408,,BRASIL
1764,4109500,,BRASIL
1765,4106902,,BRASIL
1766,4100202,,BRASIL
1767,3556305,,BRASIL
1768,3556305,,BRASIL
1769,3520442,,BRASIL
1770,4125506,,BRASIL
1771,5007406,,BRASIL
1772,3135605,,BRASIL
1773,4218905,,BRASIL
1774,4117602,,BRASIL
1775,5001102,,BRASIL
1776,5219803,,BRASIL
1777,3109204,,BRASIL
1778,2209203,,BRASIL
1779,4117602,,BRASIL
1780,4205803,,BRASIL
1781,3109402,,BRASIL
1782,4307401,,BRASIL
1783,4305108,,BRASIL
1784,2100501,,BRASIL
1785,4305108,,BRASIL
1786,3203908,,BRASIL
1787,4202404,,BRASIL
1788,NI,BAHIA,BRASIL
1789,NI,BAHIA,BRASIL
1790,NI,BAHIA,BRASIL
1791,4127502,,BRASIL
1792,NI,NI,CHINA
1793,NI,NI,ARGENTINA
1794,3138609,,BRASIL
1795,4112009,,BRASIL
1796,NI,NI,ARGENTINA
1797,2910305,,BRASIL
1798,NI,NI,ARGENTINA
1799,NI,NI,ARGENTINA
1800,4212304,,BRASIL
1801,NI,NI,ARGENTINA
1802,3205069,,BRASIL
1803,4210100,,BRASIL
1804,4101408,,BRASIL
1805,NI,NI,CHINA
1806,NI,NI,CHINA
1807,NI,NI,CHINA
1808,NI,NI,CHINA
1809,NI,NI,CHINA
1810,3102902,,BRASIL
1811,NI,NI,CHINA
1812,NI,NI,CHINA
1813,NI,NI,CHINA
1814,NI,NI,CHINA
1815,NI,NI,CHINA
1816,NI,NI,CHINA
1817,NI,NI,CHINA
1818,NI,NI,CHINA
1819,NI,NI,CHINA
1820,NI,NI,CHINA
1821,NI,NI,CHINA
1822,NI,NI,CHINA
1823,NI,NI,CHINA
1824,2100501,,BRASIL
1825,3305802,,BRASIL
1826,NI,PARANA,BRASIL
1827,4119509,,BRASIL
1828,4127601,,BRASIL
1829,4125506,,BRASIL
1830,4202008,,BRASIL
1831,1717909,,BRASIL
1832,4118600,,BRASIL
1833,4119905,,BRASIL
1834,4117701,,BRASIL
1835,4209102,,BRASIL
1836,4120804,,BRASIL
1837,4125605,,BRASIL
1838,4103909,,BRASIL
1839,4109500,,BRASIL
1840,4117602,,BRASIL
1841,5102504,,BRASIL
1842,3121605,,BRASIL
1843,3135357,,BRASIL
1844,3507902,,BRASIL
1845,4113502,,BRASIL
1846,5001102,,BRASIL
1847,5105507,,BRASIL
1848,5006903,,BRASIL
1849,4104428,,BRASIL
1850,5105507,,BRASIL
1851,5006903,,BRASIL
1852,4108304,,BRASIL
1853,1100304,,BRASIL
1854,5003306,,BRASIL
1855,5002803,,BRASIL
1856,4125605,,BRASIL
2917,5006903,,BRASIL
1858,4127601,,BRASIL
1859,4203303,,BRASIL
1860,3509254,,BRASIL
1861,4119905,,BRASIL
1862,3109204,,BRASIL
1863,3201605,,BRASIL
1864,4218905,,BRASIL
1865,5002209,,BRASIL
1866,4104006,,BRASIL
1867,2905206,,BRASIL
1868,3170800,,BRASIL
1869,5107156,,BRASIL
1870,NI,NI,ARGENTINA
1871,NI,NI,ARGENTINA
1872,NI,NI,ARGENTINA
1873,4216503,,BRASIL
1874,4106902,,BRASIL
1875,NI,NI,ARGENTINA
1876,1501402,,BRASIL
1877,NI,NI,ARGENTINA
1878,4117909,,BRASIL
1879,4311502,,BRASIL
1880,3136702,,BRASIL
1881,3126604,,BRASIL
1882,4105300,,BRASIL
1883,NI,MINAS GERAIS,BRASIL
1884,5005608,,BRASIL
1885,3144805,,BRASIL
1886,3138609,,BRASIL
1887,4119400,,BRASIL
1888,4108502,,BRASIL
1889,4104428,,BRASIL
1890,4318622,,BRASIL
1891,4120309,,BRASIL
1892,4109500,,BRASIL
1893,4127858,,BRASIL
1894,2921906,,BRASIL
1895,4312385,,BRASIL
1896,3101300,,BRASIL
1897,2919801,,BRASIL
1898,4112009,,BRASIL
1899,3105905,,BRASIL
1900,4109302,,BRASIL
1901,4103107,,BRASIL
1902,5006903,,BRASIL
1903,4205407,,BRASIL
1904,NI,NI,ARGENTINA
1905,NI,NI,ARGENTINA
1906,NI,NI,ARGENTINA
1907,NI,NI,ARGENTINA
1908,3301850,,BRASIL
1909,NI,BAHIA,BRASIL
1910,4312385,,BRASIL
1911,NI,PARANA,BRASIL
1912,4117701,,BRASIL
1913,2921906,,BRASIL
1914,NI,NI,ARGENTINA
1915,4109609,,BRASIL
1916,4305108,,BRASIL
1917,3547809,,BRASIL
1918,NI,MATO GROSSO,BRASIL
1919,3141405,,BRASIL
1920,2921906,,BRASIL
1921,3125507,,BRASIL
1922,2906303,,BRASIL
1923,4106902,,BRASIL
1924,4123857,,BRASIL
1925,3302254,,BRASIL
1926,3136702,,BRASIL
1927,3138609,,BRASIL
1928,4202008,,BRASIL
1929,4117701,,BRASIL
1930,4207650,,BRASIL
1931,4219358,,BRASIL
1932,4101200,,BRASIL
1933,3523909,,BRASIL
1934,3138609,,BRASIL
1935,5001102,,BRASIL
1936,5006903,,BRASIL
1937,4100202,,BRASIL
1938,3109204,,BRASIL
1939,5005608,,BRASIL
1940,5002803,,BRASIL
1941,4209409,,BRASIL
1942,4218905,,BRASIL
1943,4216503,,BRASIL
1944,4206108,,BRASIL
1945,4109609,,BRASIL
1946,2911907,,BRASIL
1947,2933307,,BRASIL
1948,4109500,,BRASIL
1949,4205803,,BRASIL
1950,5006903,,BRASIL
1951,3122470,,BRASIL
1952,3121001,,BRASIL
1953,5005608,,BRASIL
1954,2209203,,BRASIL
1955,3530102,,BRASIL
1956,4104204,,BRASIL
1957,4119509,,BRASIL
1958,NI,NI,ARGENTINA
1959,NI,NI,ARGENTINA
1960,NI,NI,ARGENTINA
1961,NI,NI,ARGENTINA
1962,NI,NI,ARGENTINA
1963,NI,NI,ARGENTINA
1964,NI,NI,ARGENTINA
1965,NI,NI,ARGENTINA
1966,NI,NI,ESTADOS UNIDOS DA AMÉRICA
1967,NI,NI,ARGENTINA
1968,NI,NI,ARGENTINA
1969,NI,NI,ARGENTINA
1970,NI,NI,ARGENTINA
1971,4102406,,BRASIL
1972,4127502,,BRASIL
1973,1100304,,BRASIL
1974,1100304,,BRASIL
1975,1100031,,BRASIL
1976,1100031,,BRASIL
1981,4107702,,BRASIL
1978,5007406,,BRASIL
1979,4104303,,BRASIL
1980,4107702,,BRASIL
1982,4113502,,BRASIL
1983,4114500,,BRASIL
1984,4118006,,BRASIL
1985,4113502,,BRASIL
1986,4107702,,BRASIL
1987,4107702,,BRASIL
1988,4117305,,BRASIL
1989,4126678,,BRASIL
1990,4117305,,BRASIL
1991,4117305,,BRASIL
1992,4117305,,BRASIL
1993,4117305,,BRASIL
1994,4117305,,BRASIL
1995,4117305,,BRASIL
1996,4314407,,BRASIL
1997,4322327,,BRASIL
1998,4311759,,BRASIL
1999,4219606,,BRASIL
2000,4302808,,BRASIL
2001,4315107,,BRASIL
2002,4315008,,BRASIL
2003,4115309,,BRASIL
2004,4318101,,BRASIL
2005,4312443,,BRASIL
2006,4309308,,BRASIL
2007,4315305,,BRASIL
2008,4122156,,BRASIL
2009,4107504,,BRASIL
2010,4113254,,BRASIL
2011,4120655,,BRASIL
2012,4126272,,BRASIL
2013,4106506,,BRASIL
2014,4300901,,BRASIL
2015,4204905,,BRASIL
2016,NI,SANTA CATARINA,BRASIL
2017,4105003,,BRASIL
2018,4216107,,BRASIL
2019,NI,RIO GRANDE DO SUL,BRASIL
